step,time,KE,PE,E_total,E_per_atom
16390,81.95,98.35301070962358,-620.9261597979252,-522.5731490883015,-4.838640269336126
16400,82.0,107.81876752997702,-630.4323035546314,-522.6135360246544,-4.839014222450504
16410,82.05,98.03357306890146,-620.5890561416189,-522.5554830727175,-4.8384766951177545
16420,82.10000000000001,106.46520123633238,-629.0702308713721,-522.6050296350397,-4.838935459583701
16430,82.15,100.76129941323194,-623.3218226724188,-522.5605232591868,-4.838523363510989
16440,82.2,102.82171463208074,-625.4072056450715,-522.5854910129907,-4.83875454641658
16450,82.25,104.77154417302306,-627.3480680342261,-522.5765238612031,-4.838671517233362
16460,82.3,109.52056649402567,-632.1043522814356,-522.5837857874099,-4.838738757290832
16470,82.35000000000001,101.47954566027606,-624.0500779704767,-522.5705323102006,-4.838616039909265
16480,82.4,107.57786758227594,-630.1805837785255,-522.6027161962495,-4.8389140388541625
16490,82.45,102.72432625828698,-625.2918121117443,-522.5674858534574,-4.838587831976457
16500,82.5,104.75076945762656,-627.3361086764895,-522.5853392188629,-4.838753140915397
16510,82.55,104.62077767892696,-627.2051112143863,-522.5843335354593,-4.838743829032031
16520,82.60000000000001,100.20460324825373,-622.7893732897544,-522.5847700415006,-4.838747870754635
16530,82.65,92.45489513132513,-615.0300173108672,-522.5751221795421,-4.838658538699463
16540,82.7,101.91086104708953,-624.5088138822665,-522.597952835177,-4.838869933659047
16550,82.75,98.49581763681124,-621.0850334592167,-522.5892158224054,-4.838789035392643
16560,82.8,98.63303504886217,-621.224603888026,-522.5915688391638,-4.83881082258485
16570,82.85000000000001,105.03410246557299,-627.6452773376963,-522.6111748721232,-4.838992359927067
16580,82.9,99.28311578414959,-621.8708318387781,-522.5877160546286,-4.838775148653968
16590,82.95,101.23495392728276,-623.8365784134521,-522.6016244861694,-4.838903930427494
16600,83.0,100.73810201436835,-623.330996495039,-522.5928944806707,-4.838823097043247
16610,83.05,101.43467014836435,-623.9976282320821,-522.5629580837177,-4.838545908182572
16620,83.10000000000001,106.53231463454216,-629.1310474921737,-522.5987328576316,-4.838877156089182
16630,83.15,98.50959472634297,-621.085928621496,-522.5763338951531,-4.838669758288455
16640,83.2,102.59524526838067,-625.1871218885452,-522.5918766201646,-4.838813672408931
16650,83.25,102.05202736107724,-624.6212781139745,-522.5692507528973,-4.838604173637939
16660,83.3,105.8272898635413,-628.4206775466827,-522.5933876831414,-4.838827663732791
16670,83.35000000000001,99.07863001381685,-621.6676856161351,-522.5890556023182,-4.838787551873317
16680,83.4,93.53988969111309,-616.1186505465502,-522.578760855437,-4.838692230142936
16690,83.45,95.9203711534426,-618.4878810945438,-522.5675099411012,-4.838588055010196
16700,83.5,108.67617729111497,-631.2873303031845,-522.6111530120695,-4.838992157519162
16710,83.55,102.95770563729386,-625.5291098617416,-522.5714042244477,-4.838624113189331
16720,83.60000000000001,102.51351826929147,-625.096036322618,-522.5825180533266,-4.838727019012283
16730,83.65,105.03114987895023,-627.6309599933106,-522.5998101143604,-4.838887130688522
16740,83.7,92.88225652988461,-615.4578843844967,-522.5756278546121,-4.838663220876038
16750,83.75,95.44009111204302,-618.036392725471,-522.5963016134281,-4.838854644568778
16760,83.8,99.86563363681164,-622.4734283322804,-522.6077946954688,-4.838961061995081
16770,83.85000000000001,98.19665363910474,-620.7913624057772,-522.5947087666725,-4.838839895987708
16780,83.9,103.23180844719941,-625.8275672859531,-522.5957588387537,-4.838849618877349
16790,83.95,105.14161520938187,-627.7508224506081,-522.6092072412263,-4.838974141122465
16800,84.0,107.05707117272583,-629.6614490596568,-522.6043778869309,-4.83892942487899
16810,84.05,104.75640792448183,-627.3657897455557,-522.6093818210738,-4.838975757602536
16820,84.10000000000001,87.58613440556256,-610.1424934820776,-522.556359076515,-4.838484806264028
16830,84.15,100.11029085774477,-622.7325782484887,-522.622287390744,-4.839095253618
16840,84.2,91.43043541981685,-613.9929120265489,-522.562476606732,-4.838541450062333
16850,84.25,97.47961790769747,-620.0708776934787,-522.5912597857812,-4.838807960979455
16860,84.3,102.24236807339135,-624.8262102879306,-522.5838422145392,-4.838739279764252
16870,84.35000000000001,103.56433346024964,-626.1542472919252,-522.5899138316756,-4.838795498441441
16880,84.4,100.19939592839583,-622.7762314798089,-522.5768355514131,-4.838674403253825
16890,84.45,101.36506295994113,-623.962197860524,-522.5971349005829,-4.838862360190582
16900,84.5,101.97593725586316,-624.5613697025494,-522.5854324466862,-4.838754004135984
16910,84.55,101.73896375500314,-624.3322575431974,-522.5932937881943,-4.838826794335132
16920,84.60000000000001,94.40955400605546,-616.9966076834486,-522.5870536773931,-4.838769015531418
16930,84.65,104.95125803795631,-627.5585364007491,-522.6072783627927,-4.838956281136969
16940,84.7,103.70476080409864,-626.3027028439691,-522.5979420398704,-4.838869833702504
16950,84.75,99.89790934037714,-622.4853822451779,-522.5874729048007,-4.838772897266673
16960,84.8,103.82154238291272,-626.4131247695881,-522.5915823866753,-4.838810948024771
16970,84.85000000000001,101.51145953504303,-624.0955153822666,-522.5840558472236,-4.838741257844663
16980,84.9,110.8268360971568,-633.4363070377959,-522.6094709406391,-4.838976582783695
16990,84.95,104.92036596466944,-627.4872399641166,-522.5668739994471,-4.838582166661547
17000,85.0,100.4130256440318,-623.0047648908493,-522.5917392468175,-4.838812400433495
17010,85.05,100.33888596934523,-622.9327084924416,-522.5938225230964,-4.8388316900286705
17020,85.10000000000001,103.91356622074478,-626.4962635462376,-522.5826973254929,-4.838728678939749
17030,85.15,104.30912583968183,-626.9082779163095,-522.5991520766277,-4.838881037746552
17040,85.2,94.0140072462868,-616.5960565409753,-522.5820492946884,-4.8387226786545225
17050,85.25,99.41682456220983,-622.0103276396966,-522.5935030774867,-4.838828732198952
17060,85.3,102.09926624656487,-624.6808764603151,-522.5816102137502,-4.83871861309028
17070,85.35000000000001,99.46876998382503,-622.0510391492259,-522.5822691654008,-4.838724714494452
17080,85.4,102.5645903215329,-625.1547755397505,-522.5901852182176,-4.838798011279793
17090,85.45,97.12944443375495,-619.7183845206905,-522.5889400869355,-4.83878648228644
17100,85.5,92.15435767382424,-614.7231848577559,-522.5688271839316,-4.83860025170307
17110,85.55,103.96316111482706,-626.5602691836554,-522.5971080688283,-4.83886211174841
17120,85.60000000000001,103.22648019148136,-625.8151179952982,-522.5886378038169,-4.838783683368676
17130,85.65,102.7247941871734,-625.3115436320244,-522.586749444851,-4.838766198563435
17140,85.7,96.65239189167292,-619.2144322065004,-522.5620403148275,-4.838537410322477
17150,85.75,97.69651429565722,-620.2837335904463,-522.5872192947891,-4.838770549025825
17160,85.8,98.96444112644869,-621.5534441178085,-522.5890029913597,-4.838787064734812
17170,85.85000000000001,99.66137062125908,-622.2409728765128,-522.5796022552538,-4.83870002088198
17180,85.9,106.70520084310398,-629.3155780415049,-522.6103771984009,-4.838984974059268
17190,85.95,101.39948821261338,-623.9624593509055,-522.5629711382921,-4.838546029058261
17200,86.0,109.62852451767344,-632.2248870355476,-522.5963625178741,-4.838855208498835
17210,86.05,106.74300946675366,-629.3308657407614,-522.5878562740078,-4.838776446981553
17220,86.10000000000001,101.27580814858666,-623.838377222629,-522.5625690740424,-4.838542306241133
17230,86.15,110.68920522677416,-633.3036120996679,-522.6144068728938,-4.839022285860128
17240,86.2,93.39514376040157,-615.9580305442815,-522.56288678388,-4.838545247998889
17250,86.25,104.51045804389669,-627.1286940870981,-522.6182360432014,-4.839057741140754
17260,86.3,103.5047190459199,-626.1088271104148,-522.604108064495,-4.838926926523102
17270,86.35000000000001,100.59106853985018,-623.1962390827138,-522.6051705428636,-4.838936764285774
17280,86.4,101.97250737825827,-624.5611049909595,-522.5885976127013,-4.838783311228716
17290,86.45,106.54827047476334,-629.157029833863,-522.6087593590996,-4.838969994065737
17300,86.5,101.95077301202481,-624.5410266821974,-522.5902536701726,-4.838798645094191
17310,86.55,100.33872336764487,-622.9307981003714,-522.5920747327265,-4.8388155067845044
17320,86.60000000000001,101.58132514228723,-624.1896849913942,-522.6083598491069,-4.838966294899138
17330,86.65,97.49360641601857,-620.0901581717601,-522.5965517557415,-4.83885696070131
17340,86.7,99.94048209441802,-622.5342953819539,-522.5938132875359,-4.838831604514222
17350,86.75,102.47736748084137,-625.0556073886409,-522.5782399077995,-4.8386874065536984
17360,86.8,108.69713372408934,-631.3008592202096,-522.6037254961203,-4.838923384223336
17370,86.85000000000001,101.21729822987118,-623.8099916792108,-522.5926934493397,-4.838821235642034
17380,86.9,98.86742750868308,-621.459153972363,-522.5917264636798,-4.8388122820711095
17390,86.95,99.05441225176725,-621.6313156420204,-522.5769033902532,-4.838675031391233
17400,87.0,103.79678912627666,-626.4123699664967,-522.6155808402201,-4.839033155927964
17410,87.05,104.50440715584462,-627.0938633583504,-522.5894562025057,-4.838791261134312
17420,87.10000000000001,109.25339293389098,-631.8627952359,-522.609402302009,-4.838975947240824
17430,87.15,93.8776082251346,-616.4591776076809,-522.5815693825463,-4.838718235023577
17440,87.2,95.44898516339364,-618.0557738432998,-522.6067886799061,-4.838951747036168
17450,87.25,92.42390486107803,-615.0040450267899,-522.5801401657118,-4.838705001534368
17460,87.3,103.24618924324196,-625.8497153428308,-522.6035260995889,-4.838921537959156
17470,87.35000000000001,112.22085742315288,-634.8207374311293,-522.5998800079764,-4.838887777851633
17480,87.4,102.62293900678408,-625.2104185734819,-522.5874795666978,-4.838772958950905
17490,87.45,105.76673222440822,-628.3799751689447,-522.6132429445365,-4.839011508745709
17500,87.5,103.52328981147087,-626.0997291021135,-522.5764392906426,-4.8386707341726165
17510,87.55,101.01204594914381,-623.6256932496726,-522.6136473005288,-4.839015252782674
17520,87.60000000000001,92.96967471212788,-615.5579037239698,-522.5882290118419,-4.838779898257796
17530,87.65,99.6610537699114,-622.2542446951926,-522.5931909252812,-4.838825841900752
17540,87.7,102.64869321747408,-625.240522902431,-522.591829684957,-4.838813237823676
17550,87.75,95.43464227683882,-618.014511454997,-522.5798691781581,-4.838702492390353
17560,87.8,96.03444457166604,-618.6399020109536,-522.6054574392875,-4.838939420734143
17570,87.85000000000001,102.02106095417538,-624.6187240803245,-522.5976631261491,-4.838867251168047
17580,87.9,99.63481778582454,-622.2392296137043,-522.6044118278797,-4.8389297391470345
17590,87.95,96.62831306939282,-619.2230260435027,-522.5947129741099,-4.8388399349454625
17600,88.0,104.30230954961164,-626.9364207648616,-522.63411121525,-4.839204733474537
17610,88.05,85.99052853309908,-608.5342656099967,-522.5437370768976,-4.8383679358972005
17620,88.10000000000001,101.57574936184497,-624.203065897905,-522.6273165360601,-4.839141819778335
17630,88.15,90.33291986808483,-612.8992328059693,-522.5663129378845,-4.838576971647079
17640,88.2,97.65890436094757,-620.2861613537754,-522.6272569928278,-4.839141268452109
17650,88.25,94.41952483868558,-617.013187974983,-522.5936631362974,-4.838830214224976
17660,88.3,101.0150384347192,-623.6125680290651,-522.5975295943458,-4.838866014762461
17670,88.35000000000001,101.25840994579868,-623.8497852008153,-522.5913752550166,-4.838809030139043
17680,88.4,105.28209276174131,-627.8837608163167,-522.6016680545754,-4.838904333838661
17690,88.45,101.89431010548678,-624.4772271539545,-522.5829170484677,-4.8387307134117385
17700,88.5,103.14946363991373,-625.7443987972354,-522.5949351573216,-4.838841992197422
17710,88.55,99.20929618079022,-621.7953868916331,-522.5860907108429,-4.838760099174471
17720,88.60000000000001,91.97876080351989,-614.5695227651223,-522.5907619616024,-4.838803351496319
17730,88.65,98.05276143186708,-620.6454192071097,-522.5926577752426,-4.838820905326321
17740,88.7,109.25017142036928,-631.8522198996347,-522.6020484792655,-4.838907856289495
17750,88.75,105.3103805199012,-627.9022280280518,-522.5918475081506,-4.838813402853247
17760,88.8,100.58539474405075,-623.1768077990312,-522.5914130549804,-4.8388093801387075
17770,88.85000000000001,100.73670490955165,-623.3203150641293,-522.5836101545776,-4.8387371310609035
17780,88.9,106.15869403247416,-628.7611809904448,-522.6024869579707,-4.838911916277506
17790,88.95,103.90164493575116,-626.5010240312107,-522.5993790954595,-4.838883139772774
17800,89.0,95.71947209333378,-618.2884106433261,-522.5689385499923,-4.8386012828702984
17810,89.05,97.93321298945074,-620.5213909361813,-522.5881779467306,-4.8387794254326915
17820,89.10000000000001,108.986930499511,-631.5965409014954,-522.6096104019844,-4.838977874092448
17830,89.15,100.52547154535137,-623.1408411710005,-522.6153696256491,-4.839031200237492
17840,89.2,95.91644140017135,-618.525004721651,-522.6085633214797,-4.838968178902589
17850,89.25,106.3591400312055,-628.9471109944024,-522.5879709631969,-4.83877750891849
17860,89.3,112.79225833850964,-635.3964742884747,-522.604215949965,-4.838927925462639
17870,89.35000000000001,106.40239638864243,-628.9977909302115,-522.5953945415691,-4.83884624575527
17880,89.4,100.67870189224529,-623.2569921703567,-522.5782902781115,-4.838687872945477
17890,89.45,99.88508319654264,-622.4828269857888,-522.5977437892462,-4.838867998048577
17900,89.5,96.62731964115922,-619.2321125078752,-522.6047928667159,-4.838933267284407
17910,89.55,99.37302080001247,-621.9687634656124,-522.5957426655999,-4.838849469125925
17920,89.60000000000001,96.8289307051893,-619.3894451610012,-522.5605144558119,-4.838523281998259
17930,89.65,101.48475875469597,-624.0773904437266,-522.5926316890307,-4.838820663787321
17940,89.7,94.53376401075927,-617.1217425290805,-522.5879785183213,-4.838777578873345
17950,89.75,95.1765542515045,-617.755188209902,-522.5786339583975,-4.838691055170347
17960,89.8,101.99600411935647,-624.6065688865167,-522.6105647671602,-4.838986710807039
17970,89.85000000000001,90.96951070329135,-613.5650276654119,-522.5955169621205,-4.838847379278894
17980,89.9,90.78799057176198,-613.3602140534548,-522.5722234816928,-4.838631698904563
17990,89.95,103.99109072831274,-626.6009631684705,-522.6098724401577,-4.838980300371831
18000,90.0,96.40477569729484,-618.9910929555738,-522.586317258279,-4.8387621968359165
18010,90.05,105.4462524621829,-628.0567316840253,-522.6104792218424,-4.838985918720763
18020,90.10000000000001,106.66107715630437,-629.2805637026516,-522.6194865463473,-4.839069319873586
18030,90.15,95.74252100169542,-618.3073762271958,-522.5648552255004,-4.838563474310189
18040,90.2,113.29366406805202,-635.8961250490262,-522.6024609809741,-4.8389116757497606
18050,90.25,108.84706753742853,-631.4562279207056,-522.6091603832771,-4.838973707252565
18060,90.3,100.55612709719307,-623.1638087214805,-522.6076816242874,-4.838960015039698
18070,90.35000000000001,92.95522188169777,-615.5194936320368,-522.564271750339,-4.838558071762399
18080,90.4,102.25289042804718,-624.8504407222916,-522.5975502942445,-4.8388662064281895
18090,90.45,108.56912220553276,-631.1700854088574,-522.6009632033247,-4.838897807438191
18100,90.5,101.88137551458765,-624.4744938092148,-522.5931182946272,-4.838825169394696
18110,90.55,102.68643729290794,-625.3034691280728,-522.6170318351649,-4.839046591066341
18120,90.60000000000001,104.99850558086152,-627.5758518308702,-522.5773462500086,-4.838679131944525
18130,90.65,104.9572306576348,-627.5646212387642,-522.6073905811294,-4.838957320195642
18140,90.7,95.23671091734255,-617.822425366803,-522.5857144494605,-4.838756615272782
18150,90.75,99.63493984297448,-622.2389895557193,-522.6040497127448,-4.838926386229118
18160,90.8,100.04702831793956,-622.6474698020987,-522.6004414841592,-4.838892976705178
18170,90.85000000000001,105.68251020437921,-628.284322252431,-522.6018120480518,-4.83890566711159
18180,90.9,106.14214651001446,-628.7332606526749,-522.5911141426604,-4.838806612432041
18190,90.95,103.1945687716986,-625.7755075568487,-522.58093878515,-4.838712396158797
18200,91.0,98.57545520418782,-621.1691943321056,-522.5937391279177,-4.83883091785109
18210,91.05,98.73563473289919,-621.3329725520335,-522.5973378191344,-4.8388642390660594
18220,91.10000000000001,101.43052173583528,-624.0117623146702,-522.5812405788349,-4.838715190544768
18230,91.15,98.6697865576413,-621.2545798864268,-522.5847933287855,-4.8387480863776435
18240,91.2,98.95256099224582,-621.5420126987561,-522.5894517065103,-4.838791219504725
18250,91.25,101.74550632356514,-624.3402312149985,-522.5947248914334,-4.83884004529105
18260,91.3,98.06020256673611,-620.650336214838,-522.590133648102,-4.838797533778722
18270,91.35000000000001,99.25607132950559,-621.832493423144,-522.5764220936384,-4.838670574941096
18280,91.4,108.90893785316395,-631.5208737367748,-522.6119358836108,-4.83899940632973
18290,91.45,100.0516424804269,-622.6237089800082,-522.5720664995813,-4.8386302453664936
18300,91.5,101.929407676487,-624.5169587270258,-522.5875510505388,-4.838773620838322
18310,91.55,97.20664191965865,-619.7864342605244,-522.5797923408658,-4.838701780933942
18320,91.60000000000001,103.87480038429862,-626.4608003036635,-522.5859999193649,-4.8387592585126376
18330,91.65,110.9907784466211,-633.582370879711,-522.5915924330899,-4.838811041047129
18340,91.7,106.66962081620956,-629.2628216227772,-522.5932008065677,-4.838825933394145
18350,91.75,97.74870699848178,-620.324044389389,-522.5753373909072,-4.838660531397289
18360,91.8,98.69563065434146,-621.28030140767,-522.5846707533285,-4.838746951419709
18370,91.85000000000001,100.44492137300246,-623.0279128405529,-522.5829914675504,-4.838731402477318
18380,91.9,108.49082949703342,-631.1037843613727,-522.6129548643394,-4.839008841336476
18390,91.95,99.73123725292842,-622.3022270535174,-522.570989800589,-4.83862027593138
18400,92.0,100.0841809872688,-622.6716472930678,-522.587466305799,-4.8387728361648055
18410,92.05,100.0180462673139,-622.6180476335048,-522.6000013661909,-4.838888901538804
18420,92.10000000000001,97.70266431920183,-620.2807461832568,-522.578081864055,-4.838685943185694
18430,92.15,101.07078343361007,-623.6760954660648,-522.6053120324548,-4.838938074374581
18440,92.2,100.29511292451065,-622.8844587817301,-522.5893458572195,-4.8387902394186995
18450,92.25,100.5386083600792,-623.1331631173035,-522.5945547572244,-4.8388384699742994
18460,92.3,95.29024016111944,-617.8723694392683,-522.5821292781488,-4.838723419242119
18470,92.35000000000001,99.82349580769639,-622.3916499792298,-522.5681541715334,-4.8385940201067905
18480,92.4,111.42789430254876,-634.0326457261795,-522.6047514236307,-4.838932883552136
18490,92.45,105.3011010412182,-627.9020731065392,-522.600972065321,-4.838897889493713
18500,92.5,95.43515789965927,-618.0195212508004,-522.5843633511411,-4.838744105103158
18510,92.55,96.59589404297772,-619.1787484719944,-522.5828544290166,-4.838730133602006
18520,92.60000000000001,101.41867714010527,-624.0262845873216,-522.6076074472163,-4.838959328214965
18530,92.65,106.97714665184537,-629.570525798296,-522.5933791464506,-4.838827584689358
18540,92.7,112.72778163323517,-635.310325777405,-522.5825441441698,-4.8387272605941645
18550,92.75,106.74041271540777,-629.3288826917695,-522.5884699763618,-4.838782129410758
18560,92.8,100.27531997707622,-622.8719414750198,-522.5966214979435,-4.838857606462439
18570,92.85000000000001,103.47741556823264,-626.076899286731,-522.5994837184983,-4.8388841085046135
18580,92.9,100.51420930623607,-623.074289632677,-522.560080326441,-4.838519262281862
18590,92.95,103.8389968825948,-626.4435084865867,-522.6045116039919,-4.838930662999925
18600,93.0,99.47964556705598,-622.060747441043,-522.581101873987,-4.838713906240621
18610,93.05,112.36558117212749,-634.9801078064605,-522.6145266343331,-4.839023394762343
18620,93.10000000000001,108.61797376864165,-631.2210983751439,-522.6031246065023,-4.838917820430577
18630,93.15,95.85745784199271,-618.4317468918636,-522.5742890498708,-4.838650824535841
18640,93.2,99.96881502347514,-622.5983324173451,-522.62951739387,-4.839162198091389
18650,93.25,99.27571619356009,-621.8985384885194,-522.6228222949593,-4.839100206434808
18660,93.3,95.14704426039364,-617.7523403554718,-522.6052960950782,-4.838937926806279
18670,93.35000000000001,89.98051232865146,-612.5448894574839,-522.5643771288325,-4.8385590474891895
18680,93.4,108.8666347853722,-631.4743189539151,-522.607684168543,-4.83896003859762
18690,93.45,114.88516377813043,-637.476647654452,-522.5914838763216,-4.838810035891867
18700,93.5,107.08506595910521,-629.675479347246,-522.5904133881407,-4.838800123964266
18710,93.55,106.46748588054221,-629.0825142657408,-522.6150283851986,-4.83902804060369
18720,93.60000000000001,101.99363735795129,-624.5885129854346,-522.5948756274834,-4.838841440995217
18730,93.65,98.9100591298958,-621.506128792202,-522.5960696623063,-4.838852496873206
18740,93.7,102.12357184172004,-624.7321026305177,-522.6085307887977,-4.838967877674053
18750,93.75,91.34401181356242,-613.9234173813826,-522.5794055678202,-4.838698199702039
18760,93.8,97.82653514135512,-620.4323198529605,-522.6057847116053,-4.8389424510333825
18770,93.85000000000001,107.10044918493176,-629.6984657186341,-522.5980165337023,-4.838870523460207
18780,93.9,99.42239701152252,-621.9998462631567,-522.5774492516341,-4.838680085663278
18790,93.95,99.23987390916999,-621.8288015365176,-522.5889276273476,-4.838786366919885
18800,94.0,105.6460126247706,-628.254430092428,-522.6084174676574,-4.838966828404235
18810,94.05,103.64623654828975,-626.226693282081,-522.5804567337913,-4.83870793272029
18820,94.10000000000001,102.5642203513032,-625.1593401275134,-522.5951197762101,-4.838843701631576
18830,94.15,94.76577902616366,-617.3423227945426,-522.576543768379,-4.838671701559065
18840,94.2,103.6100373031779,-626.2108908468505,-522.6008535436725,-4.838896792071042
18850,94.25,104.18103161830635,-626.7571304844508,-522.5760988661445,-4.838667582093931
18860,94.3,112.22423195738382,-634.8427832661878,-522.618551308804,-4.8390606602667035
18870,94.35000000000001,99.38407493325616,-621.9736395271773,-522.5895645939211,-4.838792264758529
18880,94.4,97.17386130064932,-619.777497094888,-522.6036357942387,-4.838922553650359
18890,94.45,97.71882094217001,-620.3176788233369,-522.5988578811669,-4.838878313714508
18900,94.5,94.7268245085712,-617.3139115095131,-522.5870870009419,-4.838769324082795
18910,94.55,99.67613524857192,-622.2796177593035,-522.6034825107316,-4.8389211343586265
18920,94.60000000000001,105.84203020582233,-628.4346163628633,-522.592586157041,-4.838820242194823
18930,94.65,105.66648948349169,-628.265550205255,-522.5990607217633,-4.838880191868179
18940,94.7,97.5450392714487,-620.1240580530988,-522.5790187816501,-4.838694618348613
18950,94.75,102.99670326712055,-625.608073448254,-522.6113701811335,-4.838994168343828
18960,94.8,99.05633638968223,-621.649551209222,-522.5932148195398,-4.838826063143887
18970,94.85000000000001,99.88721540680618,-622.489526218421,-522.6023108116149,-4.83891028529273
18980,94.9,99.07287799394874,-621.6777699831101,-522.6048919891614,-4.8389341850848275
18990,94.95,108.93016090735911,-631.513806351219,-522.58364544386,-4.838737457813518
19000,95.0,119.01705449668208,-641.6447144336737,-522.6276599369917,-4.83914499941659
19010,95.05,106.68558419906928,-629.2865620243166,-522.6009778252474,-4.838897942826365
19020,95.10000000000001,103.14374079680739,-625.7442481491235,-522.6005073523161,-4.838893586595519
19030,95.15,97.67338122148432,-620.2700418898493,-522.596660668365,-4.838857969151527
19040,95.2,104.23788958784127,-626.8450566510177,-522.6071670631763,-4.8389552505849664
19050,95.25,112.32449539099838,-634.9347931833753,-522.610297792377,-4.8389842388183055
19060,95.3,106.83587635593861,-629.4536736691848,-522.6177973132462,-4.839053678826354
19070,95.35000000000001,91.46562533656565,-614.0453244988098,-522.5796991622442,-4.838700918168928
19080,95.4,104.67294067227212,-627.2880851491187,-522.6151444768466,-4.839029115526357
19090,95.45,107.74825658366115,-630.3338015855611,-522.5855450019,-4.838755046313889
19100,95.5,106.3681840316502,-628.9652988436275,-522.5971148119772,-4.838862174184975
19110,95.55,106.58811670959658,-629.2194972850997,-522.6313805755032,-4.8391794497731775
19120,95.60000000000001,100.52225766561514,-623.1497355671419,-522.6274779015267,-4.839143313903025
19130,95.65,106.21551210786411,-628.823699238744,-522.6081871308799,-4.838964695656295
19140,95.7,106.61573171197581,-629.2152002033778,-522.5994684914019,-4.838883967512981
19150,95.75,102.51658283144873,-625.1252690575235,-522.6086862260747,-4.838969316908099
19160,95.8,102.44786559584745,-625.0477685989893,-522.5999030031418,-4.838887990769831
19170,95.85000000000001,105.77863259481524,-628.3692204695857,-522.5905878747704,-4.838801739581208
19180,95.9,113.89298792187259,-636.4958274919617,-522.6028395700891,-4.838915181204529
19190,95.95,110.47766179704088,-633.0917294068395,-522.6140676097986,-4.839019144535172
19200,96.0,98.51899545613541,-621.1222651558938,-522.6032696997585,-4.838919163886652
19210,96.05,105.84396820584425,-628.4421576521651,-522.5981894463208,-4.838872124502971
19220,96.10000000000001,104.91946656051289,-627.5252703087816,-522.6058037482687,-4.838942627298785
19230,96.15,106.44095747235417,-629.0494365696524,-522.6084790972982,-4.838967399049057
19240,96.2,102.32753379412559,-624.8956761610235,-522.568142366898,-4.838593910804611
19250,96.25,107.21386156712293,-629.8344270847498,-522.6205655176268,-4.839079310348397
19260,96.3,103.30779666660106,-625.9409118524242,-522.633115185823,-4.839195510979843
19270,96.35000000000001,96.6760318046758,-619.277427286731,-522.6013954820553,-4.83890181001903
19280,96.4,98.81926440329097,-621.4205435767311,-522.6012791734402,-4.838900733087409
19290,96.45,102.48428478546417,-625.0879305882676,-522.6036458028034,-4.838922646322254
19300,96.5,99.1910029479424,-621.7905803196032,-522.5995773716609,-4.838884975663526
19310,96.55,96.46109672597748,-619.0539638063157,-522.5928670803382,-4.838822843336465
19320,96.60000000000001,102.48788818644145,-625.0824783442775,-522.5945901578361,-4.838838797757742
19330,96.65,100.7973090785063,-623.3754880947537,-522.5781790162474,-4.838686842743032
19340,96.7,105.09824724847391,-627.6920982695943,-522.5938510211204,-4.838831953899263
19350,96.75,105.42974552756961,-628.0301194004029,-522.6003738728333,-4.838892350674382
19360,96.8,101.34086499391054,-623.9166089896436,-522.5757439957331,-4.838664296256788
19370,96.85000000000001,108.694806498834,-631.302211376876,-522.607404878042,-4.838957452574463
19380,96.9,100.96300941806798,-623.541177525117,-522.578168107049,-4.8386867417319355
19390,96.95,105.57898010479808,-628.180798987605,-522.6018188828069,-4.838905730396361
19400,97.0,101.8453965757244,-624.4251645039293,-522.5797679282049,-4.838701554890786
19410,97.05,98.71571658335908,-621.3026666070433,-522.5869500236843,-4.838768055774854
19420,97.10000000000001,102.79689460931816,-625.411746975108,-522.6148523657898,-4.83902641079435
19430,97.15,88.24964030943755,-610.8101081647495,-522.560467855312,-4.838522850512148
19440,97.2,95.98065535724378,-618.5884940946911,-522.6078387374473,-4.838961469791179
19450,97.25,96.94557269476908,-619.5379146046142,-522.5923419098451,-4.838817980646714
19460,97.3,98.34653947113983,-620.9328902926843,-522.5863508215444,-4.838762507606893
19470,97.35000000000001,101.66161229517911,-624.2712975464664,-522.6096852512873,-4.838978567141549
19480,97.4,97.03494605063747,-619.6460671881247,-522.6111211374872,-4.838991862384141
19490,97.45,93.23911089866208,-615.8468701222519,-522.6077592235898,-4.838960733551757
19500,97.5,90.89759771230156,-613.4697529414863,-522.5721552291847,-4.838631066936895
19510,97.55,106.67769697259492,-629.2871337077003,-522.6094367351053,-4.83897626606579
19520,97.60000000000001,101.56487093549963,-624.1372532219093,-522.5723822864097,-4.838633169318609
19530,97.65,106.32937113298622,-628.9004218744964,-522.5710507415101,-4.838620840199168
19540,97.7,110.10457651630391,-632.7158676402577,-522.6112911239537,-4.838993436332905
19550,97.75,102.43932236905945,-625.0549641948786,-522.6156418258191,-4.839033720609437
19560,97.8,96.88981358642181,-619.4682008472658,-522.578387260844,-4.838688770933741
19570,97.85000000000001,102.62311488952999,-625.2199217389492,-522.5968068494192,-4.838859322679808
19580,97.9,99.6354851166778,-622.2390404146641,-522.6035552979863,-4.838921808314688
19590,97.95,100.87034205668408,-623.4821421340979,-522.6118000774138,-4.838998148864943
19600,98.0,96.1438010163876,-618.7315649399969,-522.5877639236094,-4.838775591885272
19610,98.05,99.65684672003087,-622.2352542809003,-522.5784075608694,-4.838688958896939
19620,98.10000000000001,112.31800244888123,-634.9145635365626,-522.5965610876814,-4.838857047108161
19630,98.15,102.8345796600778,-625.4075420948724,-522.5729624347946,-4.838638541062913
19640,98.2,94.41848818620834,-616.993414829895,-522.5749266436866,-4.838656728182283
19650,98.25,101.8865723957947,-624.5268052018054,-522.6402328060107,-4.839261414870469
