step,time,T,P,PE,KE,E_total,E_per_atom,density,virial,min_r,max_f,p_COM
17130,85.65,0.640029870325068,-0.5330775663598315,-625.3115436320244,102.7247941871734,-522.586749444851,-4.838766198563435,0.8442,-119.45862513086912,0.9745959955998988,33.66203172945637,1.2713873446306266e-14
17140,85.7,0.6021955881101116,-0.20528814366462622,-619.2144322065004,96.65239189167292,-522.5620403148275,-4.838537410322477,0.8442,18.603725132228647,0.9394149259852625,56.5530301118183,8.777829691849305e-15
17150,85.75,0.6087010236489546,-0.18987085887043964,-620.2837335904463,97.69651429565722,-522.5872192947891,-4.838770549025825,0.8442,22.413045601766314,0.9459779964403963,57.50342945971114,1.811818412658902e-14
17160,85.8,0.6166008792925152,-0.28776791646811206,-621.5534441178085,98.96444112644869,-522.5890029913597,-4.838787064734812,0.8442,-17.71893911412689,0.9733232450774965,34.41246397889206,1.9245324651792943e-14
17170,85.85000000000001,0.6209431191355707,-0.4542301528027216,-622.2409728765128,99.66137062125908,-522.5796022552538,-4.83870002088198,0.8442,-83.01325028218888,0.9415431434337682,48.42652485023292,1.8461109472584935e-14
17180,85.9,0.6648299117950404,-0.8547568500069078,-629.3155780415049,106.70520084310398,-522.6103771984009,-4.838984974059268,0.8442,-250.95283868755328,0.9806908928589944,29.149217361326905,2.3381350274651826e-14
17190,85.95,0.6317725122281207,-0.7903766483504182,-623.9624593509055,101.39948821261338,-522.5629711382921,-4.838546029058261,0.8442,-215.53342182879211,0.9549937368568232,51.49170882983244,2.087693513202038e-14
17200,86.0,0.6830437664652551,-1.0442565755208901,-632.2248870355476,109.62852451767344,-522.5963625178741,-4.838855208498835,0.8442,-329.5832333416769,0.975927580301493,31.02681437716208,2.3970639734020658e-14
17210,86.05,0.6650654795436365,-0.8692289979250318,-629.3308657407614,106.74300946675366,-522.5878562740078,-4.838776446981553,0.8442,-256.5835051226663,0.9813398302826303,32.101634516594835,2.3145221232280292e-14
17220,86.10000000000001,0.6310019199288889,-0.6539570851256462,-623.838377222629,101.27580814858666,-522.5625690740424,-4.838542306241133,0.8442,-162.92656147936563,0.9496660227632574,51.992242967973894,2.897873505712517e-14
17230,86.15,0.6896523690141693,-0.9840652767062944,-633.3036120996679,110.68920522677416,-522.6144068728938,-4.839022285860128,0.8442,-308.6232824297271,0.9543928199139643,43.88932889376717,2.097822150469796e-14
17240,86.2,0.5819012072299163,-0.3626195404900838,-615.9580305442815,93.39514376040157,-522.56288678388,-4.838545247998889,0.8442,-35.20394754911763,0.9401324618505994,52.569045227993456,2.253725394428476e-14
17250,86.25,0.651155501831132,-0.7960409911497223,-627.1286940870981,104.51045804389669,-522.6182360432014,-4.839057741140754,0.8442,-223.98745865606276,0.9605281545131306,39.81987275344426,1.9073877128853888e-14
17260,86.3,0.6448892152393764,-0.7771993089915012,-626.1088271104148,103.5047190459199,-522.604108064495,-4.838926926523102,0.8442,-214.72583257116594,0.9576142573287215,47.030017284677484,1.8632241627229546e-14
17270,86.35000000000001,0.6267356295317769,-0.6787611735723957,-623.1962390827138,100.59106853985018,-522.6051705428636,-4.838936764285774,0.8442,-171.063976184763,0.9524065240573993,47.18747832154604,1.2049988135934831e-14
17280,86.4,0.6353427250981823,-0.7908043784542064,-624.5611049909595,101.97250737825827,-522.5885976127013,-4.838783311228716,0.8442,-216.85433160611612,0.9444043757989276,47.185068303389684,1.3350044167413795e-14
17290,86.45,0.6638521524907374,-0.9769921753357621,-629.157029833863,106.54827047476334,-522.6087593590996,-4.838969994065737,0.8442,-297.549389148852,0.9383404687732093,58.47599145728205,1.485823781618029e-14
17300,86.5,0.6352073084861359,-0.7905318811634102,-624.5410266821974,101.95077301202481,-522.5902536701726,-4.838798645094191,0.8442,-216.7058734418444,0.95152333964595,47.09204415479332,1.150621773690404e-14
17310,86.55,0.6251633854681924,-0.6744041266983053,-622.9307981003714,100.33872336764487,-522.5920747327265,-4.8388155067845044,0.8442,-168.88235495605863,0.9403134465735054,62.74567432210122,1.0909600775244718e-14
17320,86.60000000000001,0.6329054525999204,-0.6582446123752098,-624.1896849913942,101.58132514228723,-522.6083598491069,-4.838966294899138,0.8442,-165.18883891109422,0.9448560653869761,57.58873185931736,1.1969831323404948e-14
17330,86.65,0.6074368000998042,-0.47389793512381717,-620.0901581717601,97.49360641601857,-522.5965517557415,-4.83885696070131,0.8442,-86.18560551118301,0.9537429915641655,51.88055232938203,8.0383903865245e-15
17340,86.7,0.6226821314293958,-0.5817543090895644,-622.5342953819539,99.94048209441802,-522.5938132875359,-4.838831604514222,0.8442,-132.51986325394193,0.9721976032751005,31.893176392238527,1.0212844991097762e-14
17350,86.75,0.638488270908669,-0.7597470257227903,-625.0556073886409,102.47736748084137,-522.5782399077995,-4.8386874065536984,0.8442,-205.95382215520655,0.9527592666982491,53.26990123374471,1.2053975194117296e-14
17360,86.8,0.6772407085613042,-1.000031655105155,-631.3008592202096,108.69713372408934,-522.6037254961203,-4.838923384223336,0.8442,-310.7297255768898,0.9725729161962151,35.78492753661729,7.1007095118783775e-15
17370,86.85000000000001,0.6306373721487301,-0.6731448650633353,-623.8099916792108,101.21729822987118,-522.5926934493397,-4.838821235642034,0.8442,-170.1726279320356,0.9548732043836541,39.560922844150774,9.678563134129033e-15
17380,86.9,0.615996433075907,-0.5648900319769237,-621.459153972363,98.86742750868308,-522.5917264636798,-4.8388122820711095,0.8442,-123.88126653906335,0.9486089254788136,42.86671084568954,9.145872803873145e-15
17390,86.95,0.6171614470515093,-0.6628392644419969,-621.6313156420204,99.05441225176725,-522.5769033902532,-4.838675031391233,0.8442,-161.851187023903,0.9416583197881666,58.65204410569418,1.2089711931865068e-14
17400,87.0,0.6467089665188577,-0.8858152459917755,-626.4123699664967,103.79678912627666,-522.6155808402201,-4.839033155927964,0.8442,-257.0017191073583,0.9502764007513647,57.08595106106713,1.0011455746583538e-14
17410,87.05,0.6511178015940474,-0.9736652485382868,-627.0938633583504,104.50440715584462,-522.5894562025057,-4.838791261134312,0.8442,-292.1466005595066,0.9740538865311701,35.785444982435216,1.313915060903713e-14
17420,87.10000000000001,0.6807064980304733,-1.1602244443747813,-631.8627952359,109.25339293389098,-522.609402302009,-4.838975947240824,0.8442,-373.3338824491923,0.9764848360562027,30.377025563758117,1.3870680560535533e-14
17430,87.15,0.5849072163559788,-0.5496383649268588,-616.4591776076809,93.8776082251346,-522.5815693825463,-4.838718235023577,0.8442,-107.95484205099275,0.9556804431852529,51.18274225411757,1.803429071431869e-14
17440,87.2,0.5946977268747268,-0.5475995209044902,-618.0557738432998,95.44898516339364,-522.6067886799061,-4.838951747036168,0.8442,-110.34446868715594,0.959326728921383,47.324342045754996,2.0425689982195524e-14
17450,87.25,0.5758498745238506,-0.46490000599379044,-615.0040450267899,92.42390486107803,-522.5801401657118,-4.838705001534368,0.8442,-72.49807863223975,0.9540244735136253,47.52607098333469,2.0380985511143446e-14
17460,87.3,0.6432784376525978,-0.8735539022360197,-625.8497153428308,103.24618924324196,-522.6035260995889,-4.838921537959156,0.8442,-251.18438153712927,0.9686702311482887,36.33741394174132,2.0444480620723755e-14
17470,87.35000000000001,0.6991953733529774,-1.2018311865391786,-634.8207374311293,112.22085742315288,-522.5998800079764,-4.838887777851633,0.8442,-395.29275052616015,0.9888477751082845,27.717029719839616,1.8197923626319652e-14
17480,87.4,0.6393952586092466,-0.8548859047002135,-625.2104185734819,102.62293900678408,-522.5874795666978,-4.838772958950905,0.8442,-242.76154164127297,0.9530255579431026,47.4344207781064,2.2802866123355656e-14
17490,87.45,0.658982755292263,-0.9609373751335303,-628.3799751689447,105.76673222440822,-522.6132429445365,-4.839011508745709,0.8442,-289.80994744929313,0.9621114989124221,39.09799491867928,2.775241476947476e-14
17500,87.5,0.6450049209437437,-0.8159801805748251,-626.0997291021135,103.52328981147087,-522.5764392906426,-4.8386707341726165,0.8442,-229.64723781852445,0.9421875128165227,49.196649660609516,2.4637509942203806e-14
17510,87.55,0.6293585417392138,-0.5917123338854131,-623.6256932496726,101.01204594914381,-522.6136473005288,-4.839015252782674,0.8442,-138.5048633995528,0.9644982713938433,37.39859363839344,2.409426972349696e-14
17520,87.60000000000001,0.579250309732884,-0.20534866630515247,-615.5579037239698,92.96967471212788,-522.5882290118419,-4.838779898257796,0.8442,26.014767020917937,0.9625275203980077,46.354171192806646,2.7761847667056303e-14
17530,87.65,0.6209411449838717,-0.4515959833026772,-622.2542446951926,99.6610537699114,-522.5931909252812,-4.838825841900752,0.8442,-82.00162875936678,0.9500688429417646,55.47522854379405,2.4549993194990025e-14
17540,87.7,0.6395557209811469,-0.6160613152590529,-625.240522902431,102.64869321747408,-522.591829684957,-4.838813237823676,0.8442,-151.15377430817185,0.9688556660340724,41.24049396364119,2.0359580283655664e-14
17550,87.75,0.594608363095569,-0.4190795920586076,-618.014511454997,95.43464227683882,-522.5798691781581,-4.838702492390353,0.8442,-60.99016899699696,0.9558621648002588,47.58347950111692,2.1516425836457114e-14
17560,87.8,0.5983454490446483,-0.4444292231766548,-618.6399020109536,96.03444457166604,-522.6054574392875,-4.838939420734143,0.8442,-71.93005435675555,0.9636558625201881,41.93531901362465,2.076428726284717e-14
17570,87.85000000000001,0.6356452395898777,-0.7219961869059986,-624.6187240803245,102.02106095417538,-522.5976631261491,-4.838867251168047,0.8442,-190.54408515285957,0.9663865721421175,41.34925299263167,1.898968249600701e-14
17580,87.9,0.6207776809085641,-0.6572158901091891,-622.2392296137043,99.63481778582454,-522.6044118278797,-4.8389297391470345,0.8442,-160.8646221029589,0.9577079997708354,47.62816145266991,2.0419050916058583e-14
17590,87.95,0.6020455642952823,-0.531076420890501,-619.2230260435027,96.62831306939282,-522.5947129741099,-4.8388399349454625,0.8442,-106.38367973312583,0.9627048178230986,45.75575467728603,2.313430141313524e-14
17600,88.0,0.6498586264773311,-0.7703691207924308,-626.9364207648616,104.30230954961164,-522.63411121525,-4.839204733474537,0.8442,-213.71452762072238,0.9723795308336891,35.82419840357575,2.374346331825266e-14
17610,88.05,0.5357665329165052,-0.07614917229263152,-608.5342656099967,85.99052853309908,-522.5437370768976,-4.8383679358972005,0.8442,89.68967045836663,0.9255192647125599,61.9912058830045,2.008073696130794e-14
17620,88.10000000000001,0.6328707125348596,-0.5885013676981494,-624.203065897905,101.57574936184497,-522.6273165360601,-4.839141819778335,0.8442,-138.4104529767717,0.9412272916359374,66.10732142491781,2.0900814630482213e-14
17630,88.15,0.562821930642273,-0.15701678074468806,-612.8992328059693,90.33291986808483,-522.5663129378845,-4.838576971647079,0.8442,49.88711280764817,0.9502955447753126,40.93133734116614,1.8752255183148243e-14
17640,88.2,0.6084666938376796,-0.4608054407799097,-620.2861613537754,97.65890436094757,-522.6272569928278,-4.839141268452109,0.8442,-81.49445316774862,0.9598680382143807,37.43271961162968,1.7400886586512553e-14
17650,88.25,0.5882836438547387,-0.4577849718089928,-617.013187974983,94.41952483868558,-522.5936631362974,-4.838830214224976,0.8442,-73.79590315074904,0.9488198151101848,49.43118440875753,1.972918878034798e-14
17660,88.3,0.6293771865091539,-0.7640111306827623,-623.6125680290651,101.0150384347192,-522.5975295943458,-4.838866014762461,0.8442,-204.6383742912028,0.951288993379263,56.54206632840651,1.6779984397534546e-14
17670,88.35000000000001,0.6308935199115182,-0.7935122080306475,-623.8497852008153,101.25840994579868,-522.5913752550166,-4.838809030139043,0.8442,-216.4520414151026,0.9605443999105466,45.16468769830138,1.8972798734337087e-14
17680,88.4,0.6559631947772044,-0.8905968310613662,-627.8837608163167,105.28209276174131,-522.6016680545754,-4.838904333838661,0.8442,-261.83523898316145,0.961576440450535,47.00217131614205,2.689513844977816e-14
17690,88.45,0.6348555146759302,-0.699382798560146,-624.4772271539545,101.89431010548678,-522.5829170484677,-4.8387307134117385,0.8442,-181.60930190919794,0.9764700969253719,34.26785530284208,2.1248012573114016e-14
17700,88.5,0.6426757859184656,-0.720341676485166,-625.7443987972354,103.14946363991373,-522.5949351573216,-4.838841992197422,0.8442,-192.1869888248362,0.972752221680253,38.600629264763576,2.5163211588432304e-14
17710,88.55,0.6181264559550792,-0.5846043099009797,-621.7953868916331,99.20929618079022,-522.5860907108429,-4.838760099174471,0.8442,-132.1376413428108,0.9662433725017443,39.866529985421145,2.2792892384064874e-14
17720,88.60000000000001,0.5730763912991893,-0.3561041745278597,-614.5695227651223,91.97876080351989,-522.5907619616024,-4.838803351496319,0.8442,-29.844140293744715,0.960099255866128,49.12917959503268,2.3575776105450573e-14
17730,88.65,0.6109206319742497,-0.5942120131239186,-620.6454192071097,98.05276143186708,-522.5926577752426,-4.838820905326321,0.8442,-133.49034580186856,0.9764404089943509,34.830458765173326,2.6055020874089834e-14
17740,88.7,0.6806864262951358,-0.9928563446766441,-631.8522198996347,109.25017142036928,-522.6020484792655,-4.838907856289495,0.8442,-309.0922876383614,0.9571421724061331,50.701452373062374,2.9605768068035654e-14
17750,88.75,0.6561394424915963,-0.8033419912696129,-627.9022280280518,105.3103805199012,-522.5918475081506,-4.838813402853247,0.8442,-228.40434502830544,0.9782451654376824,29.61990579546154,2.7667116410794642e-14
17760,88.8,0.6267002787791324,-0.6018403569150343,-623.1768077990312,100.58539474405075,-522.5914130549804,-4.8388093801387075,0.8442,-141.530673930405,0.9521533041842503,37.011808181539486,3.017870067392319e-14
17770,88.85000000000001,0.6276430212433124,-0.6297760211567762,-623.3203150641293,100.73670490955165,-522.5836101545776,-4.8387371310609035,0.8442,-152.55769938328447,0.9663579587263802,41.82256870753851,3.0525594175792675e-14
17780,88.9,0.6614248849375337,-0.8053671602647257,-628.7611809904448,106.15869403247416,-522.6024869579707,-4.838911916277506,0.8442,-230.8940787413868,0.9806950463342268,31.490241527369793,3.2137421007988125e-14
17790,88.95,0.6473622737429979,-0.699544522001103,-626.5010240312107,103.90164493575116,-522.5993790954595,-4.838883139772774,0.8442,-185.7235605449498,0.9523823112522567,39.10954058676461,3.388255569684476e-14
17800,89.0,0.5963830036967837,-0.3952788754195895,-618.2884106433261,95.71947209333378,-522.5689385499923,-4.8386012828702984,0.8442,-52.43054915088804,0.9270829004068721,82.53868561300229,2.962881371305475e-14
17810,89.05,0.6101757818657367,-0.4159671808785518,-620.5213909361813,97.93321298945074,-522.5881779467306,-4.8387794254326915,0.8442,-64.83948386742244,0.9493382587401104,54.36853433251079,3.027918319885516e-14
17820,89.10000000000001,0.6790462959471091,-0.7958967230516669,-631.5965409014954,108.986930499511,-522.6096104019844,-4.838977874092448,0.8442,-232.968706530343,0.9577063343968885,43.14095692328359,3.0887616208817314e-14
17830,89.15,0.6263269255162078,-0.512009743166221,-623.1408411710005,100.52547154535137,-522.6153696256491,-4.839031200237492,0.8442,-106.9331392967006,0.933336487828109,70.23762597778354,3.2377613583728126e-14
17840,89.2,0.5976102267923449,-0.36703426361898484,-618.525004721651,95.91644140017135,-522.6085633214797,-4.838968178902589,0.8442,-41.98801991549409,0.9544722545719277,44.86188656555206,3.0307258479062663e-14
17850,89.25,0.6626737696648317,-0.8337580812206561,-628.9471109944024,106.3591400312055,-522.5879709631969,-4.83877750891849,0.8442,-242.19501967888954,0.957716350866281,45.8318095713834,3.0059304409482473e-14
17860,89.3,0.7027555036667267,-1.0746956092113065,-635.3964742884747,112.79225833850964,-522.604215949965,-4.838927925462639,0.8442,-347.65219454095563,0.9598911527328625,37.31746899612947,2.648783670918751e-14
17870,89.35000000000001,0.6629432796800151,-0.755874661425394,-628.9977909302115,106.40239638864243,-522.5953945415691,-4.83884624575527,0.8442,-212.3910497443906,0.9760619537626751,27.64573098580424,2.8558292267896386e-14
17880,89.4,0.6272816317273849,-0.5036045807095186,-623.2569921703567,100.67870189224529,-522.5782902781115,-4.838687872945477,0.8442,-104.01660218544086,0.9634859449613744,38.9259410411602,2.418033187498994e-14
